var,type,low,high,err
y,flt,1.650289268776895745816091221059e+00,1.650289586668334473884556246048e+00,8.592437602606789369688528624855e-16
y,flt,1.650288632994018067634556246048e+00,1.650289268776895745816091221059e+00,8.592440896623805374105256639148e-16
y,flt,1.650287997211140611497626196069e+00,1.650288632994018067634556246048e+00,8.592443014206173509856104309955e-16
y,flt,1.650286725645385255134556246048e+00,1.650287997211140611497626196069e+00,8.592449602240207490841823391071e-16
y,flt,1.650285454079630120816091221059e+00,1.650286725645385255134556246048e+00,8.592453837404943762343518732683e-16
y,flt,1.650282910948119630134556246048e+00,1.650285454079630120816091221059e+00,8.592467013473012710391088421180e-16
y,flt,1.650280367816609361497626196069e+00,1.650282910948119630134556246048e+00,8.592475483802485253394479104405e-16
y,flt,1.650275281553588380134556246048e+00,1.650280367816609361497626196069e+00,8.592501835938622163413486955135e-16
y,flt,1.650270195290567620816091221059e+00,1.650275281553588380134556246048e+00,8.592518776597567249420268321585e-16
y,flt,1.650260022764525880134556246048e+00,1.650270195290567620816091221059e+00,8.592571480869841069458284023044e-16
y,flt,1.650249850238484361497626196069e+00,1.650260022764525880134556246048e+00,8.592605362187731241471846755944e-16
y,flt,1.650243540850308443523886126059e+00,1.650249850238484361497626196069e+00,8.592710770732278881547878158862e-16
y,flt,1.650242905067430765342351151048e+00,1.650243540850308443523886126059e+00,8.592711947166926750213758502349e-16
y,flt,1.650242269284553309205421101069e+00,1.650242905067430765342351151048e+00,8.592714064749294885964606173155e-16
y,flt,1.650240997718797952842351151048e+00,1.650242269284553309205421101069e+00,8.592720652783328866950325254271e-16
y,flt,1.650239726153042818523886126059e+00,1.650240997718797952842351151048e+00,8.592724887948065138452020595884e-16
y,flt,1.650237183021532327842351151048e+00,1.650239726153042818523886126059e+00,8.592738064016134086499590284381e-16
y,flt,1.650234639890022059205421101069e+00,1.650237183021532327842351151048e+00,8.592746534345606629502980967606e-16
y,flt,1.650229553627001077842351151048e+00,1.650234639890022059205421101069e+00,8.592772886481743539521988818335e-16
y,flt,1.650226986275190821373826111085e+00,1.650229553627001077842351151048e+00,8.592789827140688625528770184785e-16
y,flt,1.650224467363980318523886126059e+00,1.650226986275190821373826111085e+00,8.592832656063052149973662353060e-16
y,flt,1.650214294837938577842351151048e+00,1.650224467363980318523886126059e+00,8.592842531412962445566785886244e-16
y,flt,1.650209160134317620816091221059e+00,1.650214294837938577842351151048e+00,8.592876412730852617580348619144e-16
y,flt,1.650183777259813577842351151048e+00,1.650209160134317620816091221059e+00,8.592989350457152533574803377968e-16
y,flt,1.650168470030150880134556246048e+00,1.650183777259813577842351151048e+00,8.593049583911180601683505487862e-16
y,flt,1.650163432207730318523886126059e+00,1.650168470030150880134556246048e+00,8.593124875728713221629054309568e-16
y,flt,1.650157231810905011926138286071e+00,1.650163432207730318523886126059e+00,8.593260401000273909683305241168e-16
y,flt,1.650155802813199068523886126059e+00,1.650157231810905011926138286071e+00,8.593277736983943063801027295127e-16
y,flt,1.650151031414079705328390446084e+00,1.650155802813199068523886126059e+00,8.593286207313415606804417978352e-16
y,flt,1.650148173418667818523886126059e+00,1.650151031414079705328390446084e+00,8.593322352849184098947288245096e-16
y,flt,1.650138630620428870088289841078e+00,1.650148173418667818523886126059e+00,8.593339293508129184954069611546e-16
y,flt,1.650132914629605318523886126059e+00,1.650138630620428870088289841078e+00,8.593411584579665183163678618769e-16
y,flt,1.650127779925984361497626196069e+00,1.650132914629605318523886126059e+00,8.593445465897555355177241351669e-16
y,flt,1.650113829033127199608088631066e+00,1.650127779925984361497626196069e+00,8.593546509906901809780916868709e-16
y,flt,1.650102397051480318523886126059e+00,1.650113829033127199608088631066e+00,8.593590048040627351596459366115e-16
y,flt,1.650092127644238182426761341048e+00,1.650102397051480318523886126059e+00,8.593657810676407695623584831915e-16
y,flt,1.650092127644237960382156416017e+00,1.650092127644238182426761341048e+00,8.593859898695101590907067392260e-16
y,flt,1.650092127644237738337551490986e+00,1.650092127644237960382156416017e+00,8.593859898695102576983198918525e-16
y,flt,1.650092127644237294248341640923e+00,1.650092127644237738337551490986e+00,8.593859898695104549135461971054e-16
y,flt,1.650092127644237072203736715892e+00,1.650092127644237294248341640923e+00,8.593859898695106521287725023584e-16
y,flt,1.650092127644236406069921940798e+00,1.650092127644237072203736715892e+00,8.593859898695108493439988076113e-16
y,flt,1.650092127644235961980712090735e+00,1.650092127644236406069921940798e+00,8.593859898695110465592251128643e-16
y,flt,1.650092127644234629713082540547e+00,1.650092127644235961980712090735e+00,8.593859898695116382049040286231e-16
y,flt,1.650092127644233519490057915391e+00,1.650092127644234629713082540547e+00,8.593859898695120326353566391291e-16
y,flt,1.650092127644231076999403740047e+00,1.650092127644233519490057915391e+00,8.593859898695133145343276232732e-16
y,flt,1.650092127644228856553354489733e+00,1.650092127644231076999403740047e+00,8.593859898695141033952328442850e-16
y,flt,1.650092127644223971572046139045e+00,1.650092127644228856553354489733e+00,8.593859898695165685855616599469e-16
y,flt,1.650092127644219308635342713387e+00,1.650092127644223971572046139045e+00,8.593859898695181463073721019705e-16
y,flt,1.650092127644209760717330937041e+00,1.650092127644219308635342713387e+00,8.593859898695230766880297332943e-16
y,flt,1.650092127644200434843924085726e+00,1.650092127644209760717330937041e+00,8.593859898695262321316506173415e-16
y,flt,1.650092127644181339007900533034e+00,1.650092127644200434843924085726e+00,8.593859898695360928929658799891e-16
y,flt,1.650092127644162465216481905372e+00,1.650092127644181339007900533034e+00,8.593859898695424037802076480836e-16
y,flt,1.650092127644124495589039725019e+00,1.650092127644162465216481905372e+00,8.593859898695619280876118681257e-16
y,flt,1.650092127644086748006202469696e+00,1.650092127644124495589039725019e+00,8.593859898695745498620954043146e-16
y,flt,1.650092127644010808751318108989e+00,1.650092127644086748006202469696e+00,8.593859898696137956921301496520e-16
y,flt,1.650092127643935091541038673313e+00,1.650092127644010808751318108989e+00,8.593859898696390392410972220297e-16
y,flt,1.650092127643783435075874876929e+00,1.650092127643935091541038673313e+00,8.593859898697176295087798653308e-16
y,flt,1.650092127643632000655316005577e+00,1.650092127643783435075874876929e+00,8.593859898697681166067140100864e-16
y,flt,1.650092127643328687724988412810e+00,1.650092127643632000655316005577e+00,8.593859898699251985344661440621e-16
y,flt,1.650092127643025596839265745075e+00,1.650092127643328687724988412810e+00,8.593859898700261727303344335732e-16
y,flt,1.650092127642419193023215484573e+00,1.650092127643025596839265745075e+00,8.593859898703403365858387015247e-16
y,flt,1.650092127641813011251770149102e+00,1.650092127642419193023215484573e+00,8.593859898705422849775752805469e-16
y,flt,1.650092127640600203619669628097e+00,1.650092127641813011251770149102e+00,8.593859898711706126885838164499e-16
y,flt,1.650092127639387618032174032123e+00,1.650092127640600203619669628097e+00,8.593859898715745094720569744943e-16
y,flt,1.650092127636962224812577915145e+00,1.650092127639387618032174032123e+00,8.593859898728309676788477410474e-16
y,flt,1.650092127634537053637586723198e+00,1.650092127636962224812577915145e+00,8.593859898736387612457940571361e-16
y,flt,1.650092127629686267198394489242e+00,1.650092127634537053637586723198e+00,8.593859898761518748746018954952e-16
y,flt,1.650092127624835702803807180317e+00,1.650092127629686267198394489242e+00,8.593859898777674620084945276727e-16
y,flt,1.650092127615134351970027637435e+00,1.650092127624835702803807180317e+00,8.593859898827937878737233570173e-16
y,flt,1.650092127605433223180853019585e+00,1.650092127615134351970027637435e+00,8.593859898860249621415086213723e-16
y,flt,1.650092127586030521513293933822e+00,1.650092127605433223180853019585e+00,8.593859898960775152643531274351e-16
y,flt,1.650092127566628041890339773090e+00,1.650092127586030521513293933822e+00,8.593859899025398637999236561451e-16
y,flt,1.650092127527822860599826526595e+00,1.650092127566628041890339773090e+00,8.593859899226449700456126682708e-16
y,flt,1.650092127489017901353918205132e+00,1.650092127527822860599826526595e+00,8.593859899355696671167537256906e-16
y,flt,1.650092127411407538772891712142e+00,1.650092127489017901353918205132e+00,8.593859899757798796081317499420e-16
y,flt,1.650092127333797398236470144184e+00,1.650092127411407538772891712142e+00,8.593859900016292737504138647817e-16
y,flt,1.650092127178576895119022083236e+00,1.650092127333797398236470144184e+00,8.593859900820495015179436080314e-16
y,flt,1.650092127023356614046178947319e+00,1.650092127178576895119022083236e+00,8.593859901337482898025078377109e-16
y,flt,1.650092126712915607811282825423e+00,1.650092127023356614046178947319e+00,8.593859902945889425527936294634e-16
y,flt,1.650092126402474823620991628559e+00,1.650092126712915607811282825423e+00,8.593859903979865191219220888223e-16
y,flt,1.650092125781593033195804309798e+00,1.650092126402474823620991628559e+00,8.593859907196679232301068249537e-16
y,flt,1.650092125160711464815221916069e+00,1.650092125781593033195804309798e+00,8.593859909264630763683637436715e-16
y,flt,1.650092123918947883964847278548e+00,1.650092125160711464815221916069e+00,8.593859915698257859771200633078e-16
y,flt,1.650092122677184525159077566059e+00,1.650092123918947883964847278548e+00,8.593859919834160922536339007435e-16
y,flt,1.650092120193657585502933216048e+00,1.650092122677184525159077566059e+00,8.593859932701415114711465400160e-16
y,flt,1.650092117710130867891393791069e+00,1.650092120193657585502933216048e+00,8.593859940973221240241742148874e-16
y,flt,1.650092112743076988579105091048e+00,1.650092117710130867891393791069e+00,8.593859966707729624591994934324e-16
y,flt,1.650092107776023331311421316059e+00,1.650092112743076988579105091048e+00,8.593859983251341875652548431753e-16
y,flt,1.650092097841915794731448841048e+00,1.650092107776023331311421316059e+00,8.593860034720356672200790950124e-16
y,flt,1.650092087907808480196081291069e+00,1.650092097841915794731448841048e+00,8.593860067807581174321897944980e-16
y,flt,1.650092068039593407036136341048e+00,1.650092087907808480196081291069e+00,8.593860170745612739570646034252e-16
y,flt,1.650092048171378555920796316059e+00,1.650092068039593407036136341048e+00,8.593860236920061743812860023965e-16
y,flt,1.650092008434948631645511341048e+00,1.650092048171378555920796316059e+00,8.593860442796125860386487728774e-16
y,flt,1.650091968698518929414831291069e+00,1.650092008434948631645511341048e+00,8.593860575145023868870915708199e-16
y,flt,1.650091889225659080864261341048e+00,1.650091968698518929414831291069e+00,8.593860986897151115942039591552e-16
y,flt,1.650091809752799454358296316059e+00,1.650091889225659080864261341048e+00,8.593861251594947132910895550403e-16
y,flt,1.650091650807079979301761341048e+00,1.650091809752799454358296316059e+00,8.593862075099201627053143317108e-16
y,flt,1.650091491861360726289831291069e+00,1.650091650807079979301761341048e+00,8.593862604494793660990855234810e-16
y,flt,1.650091173969921776176761341048e+00,1.650091491861360726289831291069e+00,8.593864251503302649275350768221e-16
y,flt,1.650090856078483048108296316059e+00,1.650091173969921776176761341048e+00,8.593865310294486717150774603624e-16
y,flt,1.650090220295605369926761341048e+00,1.650090856078483048108296316059e+00,8.593868604311502721567502617918e-16
y,flt,1.650089584512727913789831291069e+00,1.650090220295605369926761341048e+00,8.593870721893870857318350288724e-16
y,flt,1.650088312946972557426761341048e+00,1.650089584512727913789831291069e+00,8.593877309927904838304069369840e-16
y,flt,1.650087041381217423108296316059e+00,1.650088312946972557426761341048e+00,8.593881545092641109805764711453e-16
y,flt,1.650084498249706932426761341048e+00,1.650087041381217423108296316059e+00,8.593894721160710057853334399950e-16
y,flt,1.650081955118196663789831291069e+00,1.650084498249706932426761341048e+00,8.593903191490182600856725083175e-16
y,flt,1.650076868855175682426761341048e+00,1.650081955118196663789831291069e+00,8.593929543626319510875732933904e-16
y,flt,1.650071782592154923108296316059e+00,1.650076868855175682426761341048e+00,8.593946484285264596882514300354e-16
y,flt,1.650061610066113182426761341048e+00,1.650071782592154923108296316059e+00,8.593999188557538416920530001813e-16
y,flt,1.650051437540071663789831291069e+00,1.650061610066113182426761341048e+00,8.594033069875428588934092734713e-16
y,flt,1.650031092487988182426761341048e+00,1.650051437540071663789831291069e+00,8.594138478419976229010124137631e-16
y,flt,1.650010747435904923108296316059e+00,1.650031092487988182426761341048e+00,8.594206241055756573037249603431e-16
y,flt,1.649998128659553309205421101069e+00,1.650010747435904923108296316059e+00,8.594417058144849881037049356737e-16
y,flt,1.649996857093797952842351151048e+00,1.649998128659553309205421101069e+00,8.594419411014147590521073096241e-16
y,flt,1.649995585528042818523886126059e+00,1.649996857093797952842351151048e+00,8.594423646178883862022768437853e-16
y,flt,1.649993042396532327842351151048e+00,1.649995585528042818523886126059e+00,8.594436822246952810070338126350e-16
y,flt,1.649990499265022059205421101069e+00,1.649993042396532327842351151048e+00,8.594445292576425353073728809575e-16
y,flt,1.649985413002001077842351151048e+00,1.649990499265022059205421101069e+00,8.594471644712562263092736660305e-16
y,flt,1.649980326738980318523886126059e+00,1.649985413002001077842351151048e+00,8.594488585371507349099518026755e-16
y,flt,1.649970154212938577842351151048e+00,1.649980326738980318523886126059e+00,8.594541289643781169137533728214e-16
y,flt,1.649965019509317620816091221059e+00,1.649970154212938577842351151048e+00,8.594575170961671341151096461114e-16
y,flt,1.649959981686897059205421101069e+00,1.649965019509317620816091221059e+00,8.594660828806401348269275376457e-16
